SUITE_ID	EVENT_LIST_ID	EVENT_LIST_DESCRIPTION	DTM_EFFTV	DTM_EXPIRED	DTM_CREATED	SOURCED_FROM_SYSTEM	DTM_LAST_UPDATED	LAST_UPDATED_BY_SYSTEM
4	291	event92	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	292	event93	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	293	event94	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	294	event95	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	295	event96	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	296	event97	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	297	event98	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	298	event99	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
4	299	event100	2014-12-01 00:00:00	2999-12-31 00:00:00	2014-12-18 15:17:46	OMNITURE	NULL	NULL
6	-3	ERROR	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:09	OMNITURE	NULL	NULL
6	-2	UNKNOWN	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	-1	NULL	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	1	PURCHASE	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	2	PRODUCT_VIEW	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	10	SHOPPING_CART_OPEN	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	11	SHOPPING_CART_CHECKOUT	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	12	SHOPPING_CART_ADD	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	13	SHOPPING_CART_REMOVE	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	14	SHOPPING_CART_VIEW	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	20	instance of campaign	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	100	instance of evar1	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	101	instance of evar2	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	102	instance of evar3	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	103	instance of evar4	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	104	instance of evar5	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	105	instance of evar6	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	106	instance of evar7	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	107	instance of evar8	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	108	instance of evar9	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	109	instance of evar10	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	110	instance of evar11	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	111	instance of evar12	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	112	instance of evar13	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	113	instance of evar14	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	114	instance of evar15	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	115	instance of evar16	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	116	instance of evar17	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	117	instance of evar18	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	118	instance of evar19	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	119	instance of evar20	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	120	instance of evar21	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	121	instance of evar22	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	122	instance of evar23	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	123	instance of evar24	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	124	instance of evar25	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	125	instance of evar26	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	126	instance of evar27	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	127	instance of evar28	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	128	instance of evar29	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:10	OMNITURE	NULL	NULL
6	129	instance of evar30	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	130	instance of evar31	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	131	instance of evar32	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	132	instance of evar33	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	133	instance of evar34	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	134	instance of evar35	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	135	instance of evar36	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	136	instance of evar37	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	137	instance of evar38	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	138	instance of evar39	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	139	instance of evar40	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	140	instance of evar41	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	141	instance of evar42	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	142	instance of evar43	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	143	instance of evar44	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	144	instance of evar45	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	145	instance of evar46	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	146	instance of evar47	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	147	instance of evar48	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	148	instance of evar49	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	149	instance of evar50	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	150	instance of evar51	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	151	instance of evar52	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	152	instance of evar53	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	153	instance of evar54	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	154	instance of evar55	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	155	instance of evar56	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	156	instance of evar57	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	157	instance of evar58	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	158	instance of evar59	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	159	instance of evar60	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	160	instance of evar61	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	161	instance of evar62	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	162	instance of evar63	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	163	instance of evar64	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	164	instance of evar65	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	165	instance of evar66	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	166	instance of evar67	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	167	instance of evar68	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	168	instance of evar69	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	169	instance of evar70	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:11	OMNITURE	NULL	NULL
6	170	instance of evar71	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	171	instance of evar72	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	172	instance of evar73	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	173	instance of evar74	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	174	instance of evar75	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	200	event1	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	201	event2	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	202	event3	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	203	event4	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	204	event5	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	205	event6	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	206	event7	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	207	event8	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	208	event9	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	209	event10	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	210	event11	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	211	event12	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	212	event13	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	213	event14	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	214	event15	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	215	event16	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	216	event17	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	217	event18	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	218	event19	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	219	event20	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	220	event21	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	221	event22	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	222	event23	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	223	event24	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	224	event25	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	225	event26	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	226	event27	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	227	event28	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	228	event29	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	229	event30	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	230	event31	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	231	event32	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	232	event33	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	233	event34	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	234	event35	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:12	OMNITURE	NULL	NULL
6	235	event36	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	236	event37	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	237	event38	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	238	event39	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	239	event40	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	240	event41	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	241	event42	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	242	event43	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	243	event44	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	244	event45	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	245	event46	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	246	event47	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	247	event48	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	248	event49	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	249	event50	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	250	event51	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	251	event52	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	252	event53	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	253	event54	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	254	event55	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	255	event56	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	256	event57	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	257	event58	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	258	event59	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	259	event60	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	260	event61	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	261	event62	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	262	event63	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	263	event64	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	264	event65	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	265	event66	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	266	event67	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	267	event68	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	268	event69	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	269	event70	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:13	OMNITURE	NULL	NULL
6	270	event71	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	271	event72	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	272	event73	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	273	event74	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	274	event75	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	275	event76	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	276	event77	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	277	event78	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	278	event79	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	279	event80	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	280	event81	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	281	event82	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	282	event83	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	283	event84	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	284	event85	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	285	event86	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	286	event87	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	287	event88	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	288	event89	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	289	event90	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	290	event91	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	291	event92	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	292	event93	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	293	event94	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	294	event95	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	295	event96	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	296	event97	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	297	event98	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	298	event99	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
6	299	event100	2014-12-15 00:00:00	2999-12-31 00:00:00	2014-12-29 10:38:14	OMNITURE	NULL	NULL
7	1	page view	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	2	movers event	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	3	alert drawer	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	4	Internal Search	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	5	Internal Search Result Click	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	6	behind modem	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	7	Disconnected	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	8	Internal Search Auto-Complete	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	9	vod add to cart	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	10	FAQ section view	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	11	Live Chat Initiation	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	12	Internal Search Suggestions	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	13	Number of Internal Search Results	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	14	File Download	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	15	CrossSell	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	16	Shipping	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	17	logged in	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	18	Checkout Start	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	19	Checkout Customer InfoCheckout Step 2	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	20	Checkout Scheduling	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	21	Checkout Complete	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	22	OrderID	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	23	Language	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	24	FormView	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
